"OWNER","TABLE_NAME","COLUMN_NAME","FIELDNAME","FIELDVALUE","XLATLONGNAME","XLATSHORTNAME"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","SESSION_CODE","SESSION_CODE","4W3","Four Week - Third","Four Wk 3"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","SESSION_CODE","SESSION_CODE","4W3","Four Week - Third Session","Four Wk 3"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","SESSION_CODE","SESSION_CODE","4W4","Four Week - Fourth","Four Wk 4"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","SESSN_ENRL_CNTL","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","STATUS_DT","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","STDNT_ENRL_STATUS","STDNT_ENRL_STATUS","E","Enrolled","Enrolled"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","STDNT_ENRL_STATUS","STDNT_ENRL_STATUS","D","Dropped","Dropped"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","STDNT_ENRL_STATUS","STDNT_ENRL_STATUS","W","Waiting","Waiting"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","STDNT_POSITIN","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","STRM","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","TERM_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","TSCRPT_NOTE_EXISTS","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","TSCRPT_NOTE_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNITS_ATTEMPTED","UNITS_ATTEMPTED","Y","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNITS_ATTEMPTED","UNITS_ATTEMPTED","I","In Progress","In Prgrss"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNITS_ATTEMPTED","UNITS_ATTEMPTED","N","No","No"
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNT_BILLING","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNT_EARNED","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNT_PRGRSS","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNT_PRGRSS_FA","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","UNT_TAKEN","","","",""
"CU_BLD_STDNT","PS_CU_D_AUD_GRADE_BLD","VALID_ATTEMPT","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","AID_YR_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","AID_YR_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BGT_ITEM_CATEGORY_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BGT_ITEM_CATEGORY_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BGT_ITEM_CATEGORY_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BUDGET_CATG_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BUDGET_ITEM_TYPE_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BUDGET_ITEM_TYPE_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","BUDGET_ITEM_TYPE_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","INSTITUTION_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","INSTITUTION_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","PELL_CATEGORY_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","PELL_CATEGORY_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","PELL_CATEGORY_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_CATG_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","AID_YR_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","AID_YR_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BGT_ITEM_CATEGORY_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDGET_ITEM_AMOUNT","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDGET_ITEM_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDGET_ITEM_DESCR","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDGET_ITEM_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDGET_ITEM_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDGET_ITEM_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDG_MULTIPLIER","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","BUDG_MULT_FIELD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","CURRENCY_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","HALF_TIME_ADJ","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","INSTITUTION_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","INSTITUTION_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","LESS_HALF_TIME_ADJ","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","PELL_ITEM_AMOUNT","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","SFA_PELITMAMT_LHT","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","THREE_QTR_TIME_ADJ","","","",""
"CU_BLD_STDNT","PS_CU_D_BUDGET_ITEM_BLD","ZERO_TIME_ADJ","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_AHSSC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_AMATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_AREWR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_ASC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_CE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_COMPS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_EI","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_ESA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_ESR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_ESW","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_HALG","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_MT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_PAM","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_PSDA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_RT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_RWC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_SEC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HC2_SAT_WLT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_ACT_COMP","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_ACT_ENGL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_ACT_EW","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_ACT_MATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_ACT_READ","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_ACT_SCIRE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_ACT_WR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_SAT_ESSAY","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_SAT_MATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_SAT_MC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_SAT_TOTAL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_SAT_VERB","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HCC_SAT_WR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_AHSSC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_AMATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_AREWR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_ASC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_CE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_COMPS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_EI","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_ESA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_ESR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_ESW","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_HALG","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_MT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_PAM","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_PSDA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_RT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_RWC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_SEC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HT2_SAT_WLT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_ACT_COMP","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_ACT_ENGL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_ACT_EW","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_ACT_MATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_ACT_READ","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_ACT_SCIRE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_ACT_WR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_SAT_ESSAY","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_SAT_MATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_SAT_MC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_SAT_TOTAL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_SAT_VERB","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","HTA_SAT_WR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_AHSSC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_AMATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_AREWR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_ASC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_CE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_COMPS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_EI","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_ESA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_ESR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_ESW","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_HALG","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_MT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_PAM","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_PSDA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_RT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_RWC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_SEC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MR2_SAT_WLT","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_ACT_COMP","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_ACT_ENGL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_ACT_EW","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_ACT_MATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_ACT_READ","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_ACT_SCIRE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_ACT_WR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GMAT_AWA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GMAT_QUAN","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GMAT_TOTAL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GMAT_VERB","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_AW","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_BC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_BY","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_CH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_CS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_EC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_ED","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_EG","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_EL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_GE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_HS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_MA","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_MR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_MS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_PH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_PS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_PY","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_QUAN","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_QUAN2","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_RE","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_RPS","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_SO","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_SUB1","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_SUB2","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_SUB3","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_VERB","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_VERB2","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_GRE_WR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_SAT_ESSAY","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_SAT_MATH","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_SAT_MC","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_SAT_TOTAL","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_SAT_VERB","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","MRT_SAT_WR","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","PERSON_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_CALC_TST_SCRS_BLD","PERSON_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CIP_60CHAR_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CIP_ALT2_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CIP_ALT_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CIP_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CIP_FD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CIP_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CIP_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","COUNTRY_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","CURRENT_IND","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","EFFDT","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","EFF_END_DT","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","EFF_START_DT","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","EFF_STAT_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","SEVIS_VALID_FLG","","","",""
"CU_BLD_STDNT","PS_CU_D_CIP_CODE_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CATALOG_PRINT","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CLASS_ATTR_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CLASS_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CRSE_ATTR_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CRSE_ATTR_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CRSE_ATTR_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CRSE_ATTR_VALUE_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CRSE_ATTR_VALUE_FD","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CRSE_ATTR_VALUE_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CRSE_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CU_CLASS_SEARCH","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","CU_TRNSCRPT_PRINT","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","SCHEDULE_PRINT","SCHEDULE_PRINT","Y","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","SCHEDULE_PRINT","SCHEDULE_PRINT","A","All","All"
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","SCHEDULE_PRINT","SCHEDULE_PRINT","N","No","No"
"CU_BLD_STDNT","PS_CU_D_CLASS_ATTR_BLD","SRC_SYS_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","BATCH_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CLASSEXAM_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CLASS_EXAM_SEQ","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CLASS_EXAM_TYPE","CLASS_EXAM_TYPE","FIN","Final Exam","Final"
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CLASS_EXAM_TYPE","CLASS_EXAM_TYPE","MAK","Makeup of Final Exam","Makeup Exm"
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CLASS_SECTION","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","COMBINED_EXAM","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CREATED_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CRSE_ID","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","CRSE_OFFER_NBR","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","DATA_ORIGIN","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","EXAM_DT","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","EXAM_END_TIME","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","EXAM_START_TIME","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","EXAM_TIME_CODE","","","",""
"CU_BLD_STDNT","PS_CU_D_CLASS_EXAM_BLD","FACILITY_ID","","","",""
